[+] Starting mysql...
Starting MariaDB database server: mysqld . ..
[+] Starting apache
AH00558: apache2: Could not reliably determine the server's fully qualified domain name, using 172.25.0.5. Set the 'ServerName' directive globally to suppress this message
Starting Apache httpd web server: apache2.
==> /var/log/apache2/access.log <==

==> /var/log/apache2/error.log <==
[Tue Apr 07 01:17:50.768987 2026] [mpm_prefork:notice] [pid 291] AH00163: Apache/2.4.25 (Debian) configured -- resuming normal operations
[Tue Apr 07 01:17:50.772416 2026] [core:notice] [pid 291] AH00094: Command line: '/usr/sbin/apache2'

==> /var/log/apache2/other_vhosts_access.log <==

==> /var/log/apache2/access.log <==
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /~webmaster HTTP/1.1" 404 446 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /01 HTTP/1.1" 404 438 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /00 HTTP/1.1" 404 438 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /03 HTTP/1.1" 404 438 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /04 HTTP/1.1" 404 438 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /05 HTTP/1.1" 404 438 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /06 HTTP/1.1" 404 438 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /07 HTTP/1.1" 404 438 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /09 HTTP/1.1" 404 438 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /08 HTTP/1.1" 404 438 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /1 HTTP/1.1" 404 437 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /100 HTTP/1.1" 404 439 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /1000 HTTP/1.1" 404 440 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /02 HTTP/1.1" 404 438 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /10 HTTP/1.1" 404 438 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /1001 HTTP/1.1" 404 440 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /101 HTTP/1.1" 404 439 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /103 HTTP/1.1" 404 439 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /11 HTTP/1.1" 404 438 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /12 HTTP/1.1" 404 438 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /102 HTTP/1.1" 404 439 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /123 HTTP/1.1" 404 439 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /14 HTTP/1.1" 404 438 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /1990 HTTP/1.1" 404 440 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /15 HTTP/1.1" 404 438 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /13 HTTP/1.1" 404 438 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /1992 HTTP/1.1" 404 440 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /1993 HTTP/1.1" 404 440 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /1994 HTTP/1.1" 404 440 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /1991 HTTP/1.1" 404 440 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /1995 HTTP/1.1" 404 440 "-" "gobuster/3.8.2"
172.25.0.7 - - [07/Apr/2026:02:08:40 +0000] "GET /1998 HTTP/1.1" 404 440 "-" "gobuster/3.8.2"
